,index,tract_id_proper,ci_score,op_score,so,srb,shs,chc,County FIPS Code,tract,tract_id
506,658,2056,1.0,5.5,0.18306666666666668,0.35673333333333335,0.3687,0.0,91,42091205600,205600
507,659,2057,4.0,4.375,0.1444,0.42169999999999996,0.38020000000000004,0.0,91,42091205700,205700
508,660,2058.01,1.5,5.125,0.156,0.3843,0.14845,0.0,91,42091205801,205801
509,662,2058.06,1.5,4.5,0.13999999999999999,0.4111666666666666,0.36369999999999997,0.0,91,42091205806,205806
510,665,2058.09,1.0,4.375,0.1444,0.42169999999999996,0.38020000000000004,0.0,91,42091205809,205809
511,666,2059.03,1.0,5.125,0.156,0.3843,0.14845,0.0,91,42091205903,205903
512,667,2059.04,1.0,5.0,0.14773333333333333,0.3862333333333334,0.20920000000000002,0.0,91,42091205904,205904
513,669,2059.06,1.0,4.5,0.13999999999999999,0.4111666666666666,0.36369999999999997,0.0,91,42091205906,205906
514,670,206,3.6,3.3643750000000012,0.15871875000000008,0.3418874999999998,0.31971249999999996,0.001875,101,42101020600,020600
515,671,2060.04,1.0,5.0,0.13390000000000002,0.39535,0.0722,0.0,91,42091206004,206004
516,674,2060.07,1.0,4.916666666666667,0.13520000000000001,0.3927333333333333,0.10603333333333335,0.0,91,42091206007,206007
517,675,2061.02,1.0,4.583333333333333,0.13,0.4966,0.22943333333333335,0.0,91,42091206102,206102
518,676,2061.04,1.0,5.0,0.11845,0.39225,0.11975000000000001,0.0,91,42091206104,206104
519,677,2061.05,1.0,4.916666666666667,0.12483333333333334,0.40973333333333334,0.12913333333333335,0.0,91,42091206105,206105
520,684,2065.02,1.5,5.0,0.10975,0.38165000000000004,0.12625,0.0,91,42091206502,206502
521,686,2067.02,5.0,5.0,0.10975,0.38165000000000004,0.12625,0.0,91,42091206702,206702
522,687,2067.03,1.5,4.916666666666667,0.12066666666666666,0.39913333333333334,0.10736666666666667,0.0,91,42091206703,206703
523,688,2067.04,1.0,4.75,0.193,0.45035000000000003,0.1577,0.0,91,42091206704,206704
524,689,2068.01,1.0,4.875,0.148125,0.411725,0.0716,0.0,91,42091206801,206801
525,690,2068.02,1.0,4.916666666666667,0.14270000000000002,0.39576666666666666,0.07733333333333332,0.0,91,42091206802,206802
526,692,2069.04,2.0,4.75,0.163,0.402925,0.0949,0.0,91,42091206904,206904
527,693,2069.05,1.0,4.75,0.16235,0.42810000000000004,0.07100000000000001,0.0,91,42091206905,206905
528,695,207,2.625,3.352222222222222,0.1704666666666667,0.3599222222222223,0.26952222222222233,0.0011111111111111111,111,42111020700,020700
529,696,2070.01,1.0,4.75,0.15,0.3894333333333333,0.12956666666666666,0.0,91,42091207001,207001
530,698,2070.04,2.0,4.75,0.1425,0.4341,0.0696,0.0,91,42091207004,207004
531,699,2071.01,1.0,4.75,0.16379999999999997,0.43270000000000003,0.09376666666666666,0.0,91,42091207101,207101
532,700,2071.03,1.0,4.75,0.17445,0.432,0.10585,0.0,91,42091207103,207103
533,701,2071.04,1.0,4.75,0.17445,0.432,0.10585,0.0,91,42091207104,207104
534,703,2072.02,3.5,4.75,0.17445,0.432,0.10585,0.0,91,42091207202,207202
535,704,2073,2.0,4.75,0.17445,0.432,0.10585,0.0,91,42091207300,207300
536,705,2074,1.5,4.75,0.1625,0.46645000000000003,0.162,0.0,91,42091207400,207400
537,706,2075,1.0,4.75,0.146975,0.433325,0.145075,0.0,91,42091207500,207500
538,707,2076,1.0,4.75,0.15239999999999998,0.370625,0.1767,0.0,91,42091207600,207600
539,708,2078,1.0,4.45,0.15838,0.35986,0.19714,0.0,91,42091207800,207800
540,709,2079,3.0,4.375,0.18105,0.38095,0.1654,0.0,91,42091207900,207900
541,710,208,3.0,3.5414285714285723,0.1569785714285714,0.3466142857142858,0.23571428571428582,0.0014285714285714284,25,42025020800,020800
542,711,2080,1.5,4.25,0.16323333333333334,0.3294666666666667,0.1938,0.0,91,42091208000,208000
543,713,2082.01,1.5,4.5625,0.159275,0.392675,0.1602,0.0,91,42091208201,208201
544,714,2082.03,3.0,4.25,0.154,0.40545000000000003,0.1692,0.0,91,42091208203,208203
545,715,2082.04,1.0,4.166666666666667,0.14913333333333334,0.4199,0.18846666666666664,0.0033333333333333335,91,42091208204,208204
546,716,2083.01,1.0,4.75,0.14548,0.36062000000000005,0.17882,0.0,91,42091208301,208301
547,717,2083.02,1.0,4.5625,0.13095,0.35785000000000006,0.171675,0.0025,91,42091208302,208302
548,718,2084,1.0,4.75,0.13690000000000002,0.35485000000000005,0.17609999999999998,0.0,91,42091208400,208400
549,719,2085,1.0,4.75,0.1352,0.34536666666666666,0.144,0.0,91,42091208500,208500
550,720,2086.01,1.0,4.5,0.13246666666666668,0.4199333333333333,0.1872,0.0033333333333333335,91,42091208601,208601
551,721,2086.03,1.0,4.375,0.1385,0.44675,0.18745,0.005,91,42091208603,208603
552,724,2087.03,1.5,4.375,0.13035,0.41470000000000007,0.16215,0.005,91,42091208703,208703
553,733,209,2.5,3.375,0.160275,0.36426249999999993,0.400025,0.0,25,42025020900,020900
554,734,209.21,2.0,3.75,0.09609999999999999,0.266,0.14965,0.0,133,42133020921,020921
555,735,209.22,2.0,3.8125,0.118075,0.288625,0.1451,0.0025,133,42133020922,020922
556,737,2091,1.0,4.375,0.13035,0.41470000000000007,0.16215,0.005,91,42091209100,209100
557,740,21,2.6666666666666665,3.3076923076923075,0.15000769230769237,0.3353846153846152,0.3681153846153846,0.003076923076923078,75,42075002100,002100
558,741,210,3.25,3.8333333333333335,0.13833333333333334,0.35853333333333337,0.41723333333333334,0.0,101,42101021000,021000
559,742,2101,1.5,4.0625,0.16785000000000003,0.36460000000000004,0.27767499999999995,0.0,91,42091210100,210100
560,743,2102,2.0,3.875,0.1703,0.37197500000000006,0.32630000000000003,0.0,91,42091210200,210200
561,744,2103,1.5,4.583333333333333,0.1934,0.3712333333333333,0.2833333333333334,0.0,79,42079210300,210300
562,745,2104,2.0,3.8,0.19366,0.35208000000000006,0.36134,0.0,79,42079210400,210400
563,746,2105,1.75,3.5,0.18296,0.35718,0.3539,0.002,79,42079210500,210500
564,747,2106,2.25,3.875,0.18930000000000002,0.38380000000000003,0.258,0.0,91,42091210600,210600
565,748,2107,2.5,3.9375,0.139325,0.37847500000000006,0.258975,0.0,91,42091210700,210700
566,749,2108,3.5,3.0,0.21755000000000002,0.37470000000000003,0.43074999999999997,0.0,79,42079210800,210800
567,751,211,3.25,3.525,0.15101,0.40101999999999993,0.23574,0.001,43,42043021100,021100
568,752,2110,2.5,3.125,0.2127,0.3458,0.41325,0.0,79,42079211000,211000
569,754,2111.02,1.0,3.55,0.19483999999999999,0.31304,0.26822,0.002,79,42079211102,211102
570,756,2112.03,1.5,3.3333333333333335,0.2000666666666667,0.33556666666666674,0.32663333333333333,0.0,79,42079211203,211203
571,757,2112.04,2.0,3.75,0.16720000000000002,0.2792,0.22749999999999998,0.0,79,42079211204,211204
572,758,2112.05,3.0,3.875,0.17775000000000002,0.35955,0.1867,0.0,79,42079211205,211205
573,759,2113.01,1.0,3.45,0.17044,0.27152,0.27032,0.0,79,42079211301,211301
574,760,2113.02,1.0,3.5,0.16796666666666668,0.2707,0.2092333333333333,0.0,79,42079211302,211302
575,761,2113.03,1.5,3.6875,0.17395,0.33735,0.2569,0.0025,79,42079211303,211303
576,762,2113.04,1.5,3.55,0.16058,0.30366,0.24016,0.002,79,42079211304,211304
577,763,2114,2.0,3.5833333333333335,0.18023333333333333,0.3014666666666667,0.27666666666666667,0.0,79,42079211400,211400
578,764,2115,2.0,3.5,0.19055,0.33055,0.2642,0.0,79,42079211500,211500
579,766,2117.01,1.0,3.375,0.184925,0.310425,0.302775,0.0025,79,42079211701,211701
580,767,2117.02,1.0,3.1666666666666665,0.18130000000000002,0.33830000000000005,0.38823333333333326,0.0,79,42079211702,211702
581,768,2118,2.0,2.75,0.1885,0.31075,0.525,0.0,79,42079211800,211800
582,769,2119,3.0,2.75,0.1885,0.31075,0.525,0.0,79,42079211900,211900
583,770,212,2.3333333333333335,3.25,0.17052222222222224,0.29933333333333334,0.3264777777777778,0.0,43,42043021200,021200
584,772,2121,2.0,3.5,0.17766666666666664,0.29136666666666666,0.2804,0.0,79,42079212100,212100
585,773,2122,2.0,3.0,0.18535000000000001,0.36235,0.4555,0.0,79,42079212200,212200
586,774,2123,3.0,3.0,0.18535000000000001,0.36235,0.4555,0.0,79,42079212300,212300
587,778,213,3.0,3.2113333333333327,0.1765866666666666,0.3262933333333335,0.35046000000000016,0.0006666666666666666,43,42043021300,021300
588,781,2132,4.5,3.375,0.18205,0.30545,0.34504999999999997,0.0,79,42079213200,213200
589,782,2133,2.0,2.9166666666666665,0.19313333333333335,0.32613333333333333,0.5026333333333334,0.0,79,42079213300,213300
590,783,2134,2.0,3.25,0.18116666666666667,0.29773333333333335,0.42096666666666666,0.0,79,42079213400,213400
591,787,2139,1.0,3.1875,0.18055,0.287625,0.376625,0.0,79,42079213900,213900
592,788,214,3.5,3.357142857142857,0.14667142857142856,0.30937142857142846,0.4051285714285714,0.0014285714285714286,101,42101021400,021400
593,794,2145,2.0,3.0,0.19149999999999998,0.405,0.44920000000000004,0.0,79,42079214500,214500
594,795,2146,3.0,3.0,0.19149999999999998,0.405,0.44920000000000004,0.0,79,42079214600,214600
595,796,2149,2.0,2.875,0.17989999999999998,0.3864,0.45115000000000005,0.0,79,42079214900,214900
596,797,215,2.375,3.385,0.12933749999999994,0.3304125,0.3723874999999999,0.00125,43,42043021500,021500
597,800,2152,2.5,2.875,0.17989999999999998,0.3864,0.45115000000000005,0.0,79,42079215200,215200
598,801,2153,1.0,3.5416666666666665,0.19465,0.38648333333333335,0.2651666666666667,0.0,79,42079215300,215300
599,802,2154,2.0,3.625,0.1855,0.3553,0.2212,0.0,79,42079215400,215400
600,806,2155.04,1.0,3.6666666666666665,0.19066666666666665,0.2786,0.2100666666666667,0.0,79,42079215504,215504
601,807,2156,3.5,3.0,0.16525,0.4337,0.49285,0.0,79,42079215600,215600
602,808,2157.01,1.0,3.375,0.18064999999999998,0.30970000000000003,0.2885,0.005,79,42079215701,215701
603,809,2157.02,1.5,3.375,0.18064999999999998,0.30970000000000003,0.2885,0.005,79,42079215702,215702
604,810,2158,1.0,3.5833333333333335,0.1617333333333333,0.27543333333333336,0.2927666666666667,0.0033333333333333335,79,42079215800,215800
605,811,2159,2.0,3.75,0.192125,0.289075,0.360325,0.0025,79,42079215900,215900
606,812,216,3.125,3.5828571428571427,0.13819999999999993,0.3310714285714285,0.3322714285714285,0.0014285714285714286,101,42101021600,021600
607,814,2161,1.5,3.25,0.18766666666666665,0.3691,0.33283333333333337,0.0033333333333333335,37,42037216100,216100
608,815,2162,2.0,3.4,0.17049999999999998,0.34278,0.3721,0.002,79,42079216200,216200
609,816,2164,2.0,3.1671428571428573,0.1828857142857143,0.31447142857142857,0.3611857142857143,0.0,79,42079216400,216400
610,817,2165.01,1.5,3.8333333333333335,0.20796666666666672,0.2577333333333333,0.15416666666666665,0.0,79,42079216501,216501
611,818,2165.02,1.0,3.39,0.19343333333333335,0.3616,0.18263333333333334,0.0,79,42079216502,216502
612,819,2166,1.5,3.3840000000000003,0.18875999999999998,0.33472,0.28332,0.002,79,42079216600,216600
613,820,2167,3.0,3.125,0.16570000000000001,0.4871,0.6831,0.005,79,42079216700,216700
614,821,2168,1.5,3.0425,0.214,0.375575,0.360875,0.0025,79,42079216800,216800
615,822,2169,1.5,2.855,0.20345,0.371,0.505675,0.0025,79,42079216900,216900
616,823,217,2.3333333333333335,3.388888888888889,0.173,0.2678555555555554,0.38312222222222225,0.0011111111111111111,111,42111021700,021700
617,824,217.11,1.5,3.875,0.16465000000000002,0.3306,0.17609999999999998,0.005,133,42133021711,021711
618,825,217.12,2.0,3.5825,0.176675,0.47152499999999997,0.210275,0.0,133,42133021712,021712
619,826,2170.01,1.5,2.71,0.18165,0.37260000000000004,0.29159999999999997,0.0,79,42079217001,217001
620,827,2170.02,4.0,2.71,0.18165,0.37260000000000004,0.29159999999999997,0.0,79,42079217002,217002
621,828,2171,3.0,2.71,0.18165,0.37260000000000004,0.29159999999999997,0.0,79,42079217100,217100
622,831,2174,5.0,2.71,0.18165,0.37260000000000004,0.29159999999999997,0.0,79,42079217400,217400
623,833,2176,4.0,2.71,0.18165,0.37260000000000004,0.29159999999999997,0.0,79,42079217600,217600
624,834,2177,2.5,2.71,0.18165,0.37260000000000004,0.29159999999999997,0.0,79,42079217700,217700
625,835,2178,3.0,2.71,0.18165,0.37260000000000004,0.29159999999999997,0.0,79,42079217800,217800
626,836,2179,2.5,3.105,0.1822,0.345025,0.3482,0.0,79,42079217900,217900
627,837,218,2.0,3.375,0.16593333333333332,0.32305,0.2774666666666666,0.0,101,42101021800,021800
628,839,218.02,1.0,4.0,0.1744,0.33759999999999996,0.1411,0.01,133,42133021802,021802
629,840,2180,4.0,3.25,0.18826666666666667,0.33983333333333327,0.4034,0.0,79,42079218000,218000
630,841,219,1.75,4.125,0.157,0.37395,0.21914999999999996,0.005,101,42101021900,021900
631,842,219.01,2.0,3.3214285714285716,0.2134142857142857,0.3194142857142857,0.2534428571428572,0.0,111,42111021901,021901
632,843,219.02,2.5,3.3333333333333335,0.2728,0.23526666666666665,0.31029999999999996,0.0,111,42111021902,021902
633,844,219.03,1.0,3.5,0.13413333333333333,0.34349999999999997,0.23650000000000002,0.0,43,42043021903,021903
634,846,22,2.9,3.25,0.14629999999999993,0.3624666666666666,0.426811111111111,0.0022222222222222222,107,42107002200,002200
635,848,22.02,5.0,3.5,0.14875,0.36315000000000003,0.32205,0.005,77,42077002202,002202
636,849,220,2.5,3.75,0.14328,0.35567999999999994,0.22956000000000004,0.002,43,42043022000,022000
637,850,2206,4.5,3.0,0.1458,0.33759999999999996,0.3477333333333333,0.0033333333333333335,3,42003220600,220600
638,851,221,3.5,3.5,0.13269999999999998,0.33764000000000005,0.23154000000000002,0.004,43,42043022100,022100
639,852,222,2.75,3.5833333333333335,0.14546666666666666,0.32439999999999997,0.22793333333333332,0.0033333333333333335,43,42043022200,022200
640,853,223,3.0,3.6666666666666665,0.155,0.39716666666666667,0.2198,0.006666666666666667,43,42043022300,022300
641,854,224.01,1.25,4.041666666666667,0.1617833333333333,0.33176666666666665,0.15306666666666668,0.0016666666666666668,133,42133022401,022401
642,855,224.02,1.5,4.375,0.16085,0.4200499999999999,0.1402,0.005,133,42133022402,022402
643,856,224.03,2.5,3.75,0.17034999999999997,0.293,0.0583,0.0,43,42043022403,022403
644,857,225,1.5,4.2,0.16108000000000003,0.34662,0.1724,0.0,133,42133022500,022500
645,858,225.01,1.0,3.75,0.15184999999999998,0.30795,0.10715,0.0,43,42043022501,022501
646,860,226,1.0,3.8579999999999997,0.1636,0.32331000000000004,0.16109999999999997,0.001,133,42133022600,022600
647,861,226.01,1.0,3.75,0.15856666666666666,0.3043333333333333,0.06466666666666666,0.0,43,42043022601,022601
648,862,226.04,1.0,3.75,0.156525,0.30535,0.0767,0.0,43,42043022604,022604
649,863,226.05,1.0,3.75,0.1562,0.346,0.07325,0.0,43,42043022605,022605
650,864,226.06,2.5,3.75,0.1562,0.346,0.07325,0.0,43,42043022606,022606
651,867,227.02,2.5,3.75,0.1427,0.3177,0.09509999999999999,0.0,43,42043022702,022702
652,868,228,2.25,3.7216666666666662,0.16856666666666664,0.34824999999999995,0.13121666666666668,0.0016666666666666668,133,42133022800,022800
653,869,229,3.0,3.1875,0.11280000000000001,0.3065,0.32465,0.0025,43,42043022900,022900
654,870,23,3.0,3.4375,0.15094999999999997,0.36647499999999994,0.3920875000000002,0.0024999999999999996,75,42075002300,002300
655,871,23.01,1.5,3.5,0.14875,0.36315000000000003,0.32205,0.005,77,42077002301,002301
656,872,23.02,1.0,4.0,0.17815,0.33335000000000004,0.14265,0.0,77,42077002302,002302
657,873,230,2.75,3.75,0.16343333333333335,0.35660000000000003,0.19400000000000003,0.0,133,42133023000,023000
658,874,231,2.5,4.0625,0.150925,0.38817499999999994,0.2831249999999999,0.0025,43,42043023100,023100
659,875,232,2.5,3.5,0.1328,0.3595,0.18713333333333335,0.0,133,42133023200,023200
660,877,233.01,1.0,3.75,0.1708333333333333,0.37736666666666663,0.14046666666666666,0.0,133,42133023301,023301
661,878,233.02,1.5,3.5,0.14776666666666666,0.3483666666666667,0.16593333333333335,0.0,133,42133023302,023302
662,879,234,3.25,3.6,0.15141999999999997,0.28956,0.21303999999999998,0.0,43,42043023400,023400
663,880,235,3.1666666666666665,3.5357142857142856,0.16037142857142855,0.3942,0.2978,0.0014285714285714286,133,42133023500,023500
664,881,236,2.0,3.875,0.15275,0.43745,0.455,0.005,101,42101023600,023600
665,882,236.01,1.75,3.4,0.14696,0.3347399999999999,0.16896,0.0,43,42043023601,023601
666,883,236.02,2.0,3.3214285714285716,0.13795714285714286,0.3852428571428571,0.2858714285714286,0.0,133,42133023602,023602
667,884,237,4.75,3.5833333333333335,0.1542,0.4127,0.3631666666666667,0.0033333333333333335,43,42043023700,023700
668,885,237.21,1.5,3.625,0.14395,0.3575166666666667,0.22293333333333334,0.0,133,42133023721,023721
669,886,237.22,1.5,3.8333333333333335,0.13293333333333335,0.35446666666666665,0.27373333333333333,0.0,133,42133023722,023722
670,887,238,3.75,3.25,0.1441,0.3953,0.3044,0.005,43,42043023800,023800
671,888,238.21,1.5,4.125,0.1846,0.33295,0.12985,0.0,133,42133023821,023821
672,889,238.22,2.0,4.0625,0.18257500000000002,0.3367,0.1419,0.0,133,42133023822,023822
673,890,239,4.0,3.25,0.1441,0.3953,0.3044,0.005,43,42043023900,023900
674,891,239.01,1.5,4.166666666666667,0.16116666666666665,0.4469666666666667,0.12093333333333334,0.0,133,42133023901,023901
675,892,239.02,1.0,3.875,0.13974999999999999,0.4305,0.16892500000000002,0.0,133,42133023902,023902
676,893,24,2.75,3.3636363636363638,0.16966363636363632,0.3167363636363636,0.4619818181818184,0.0009090909090909091,107,42107002400,002400
677,895,240.01,2.25,3.8214285714285716,0.14762857142857141,0.3380714285714285,0.21479999999999994,0.0,43,42043024001,024001
678,896,240.02,1.5,4.0,0.15655714285714284,0.3888428571428571,0.16154285714285715,0.0,133,42133024002,024002
679,897,2406,2.5,3.5833333333333335,0.13443333333333332,0.30956666666666666,0.43016666666666664,0.0033333333333333335,3,42003240600,240600
680,899,241.01,3.5,4.0,0.16789999999999997,0.33463333333333334,0.1114,0.0,43,42043024101,024101
681,900,241.02,2.0,4.0,0.16789999999999997,0.33463333333333334,0.1114,0.0,43,42043024102,024102
682,901,241.04,1.5,3.375,0.15375,0.3358,0.14615,0.0,43,42043024104,024104
683,902,241.05,2.5,4.083333333333333,0.14709999999999998,0.3630333333333334,0.30350000000000005,0.0,43,42043024105,024105
684,904,242,3.75,3.9166666666666665,0.16146666666666665,0.3743,0.2169,0.0033333333333333335,101,42101024200,024200
685,905,243,4.0,4.0,0.14675,0.38065000000000004,0.2771,0.005,101,42101024300,024300
686,906,244,4.0,3.625,0.14075,0.3679,0.27105,0.005,43,42043024400,024400
687,908,245.02,1.5,3.9375,0.16674999999999998,0.306225,0.09542500000000001,0.0,43,42043024502,024502
688,909,245.03,1.5,4.0,0.14926666666666666,0.3231,0.10503333333333333,0.0,43,42043024503,024503
689,910,246,3.0,3.6875,0.14494999999999997,0.32094999999999996,0.16675000000000004,0.0025,43,42043024600,024600
690,911,247,3.75,3.5,0.15855,0.31341666666666673,0.29891666666666666,0.0016666666666666668,43,42043024700,024700
691,912,248,2.5,3.5,0.16056,0.34176000000000006,0.39197999999999994,0.002,43,42043024800,024800
692,913,249,3.25,3.0833333333333335,0.18356666666666666,0.297,0.48523333333333335,0.0,43,42043024900,024900
693,914,25,3.6,3.1875,0.16580833333333328,0.3825333333333336,0.5545083333333333,0.0016666666666666666,11,42011002500,002500
694,915,250,3.5,3.0,0.1634,0.31479999999999997,0.62005,0.0,43,42043025000,025000
695,917,2507,4.5,2.875,0.11205000000000001,0.32365,0.4919,0.005,3,42003250700,250700
696,918,2509,5.0,3.0,0.15095000000000003,0.34885,0.4344,0.01,3,42003250900,250900
697,919,251,2.5,3.08375,0.1858875,0.260525,0.4802375,0.0,43,42043025100,025100
698,920,252,3.75,3.375,0.1744,0.36528333333333335,0.42038333333333333,0.0016666666666666668,43,42043025200,025200
699,921,253,2.5,3.4166666666666665,0.2159333333333334,0.36003333333333326,0.35259999999999997,0.0,101,42101025300,025300
700,922,254,3.5,3.6666666666666665,0.20213333333333336,0.4148666666666667,0.32076666666666664,0.0033333333333333335,101,42101025400,025400
701,923,255,1.0,4.0,0.1809,0.42045,0.3316,0.005,101,42101025500,025500
702,924,256,2.0,4.583333333333333,0.1914,0.4393,0.36913333333333337,0.0033333333333333335,101,42101025600,025600
703,928,26,3.25,3.3055555555555554,0.16386666666666672,0.374977777777778,0.3145666666666668,0.0022222222222222222,75,42075002600,002600
704,930,2601,2.5,3.0,0.21703333333333333,0.17553333333333332,0.30456666666666665,0.0033333333333333335,51,42051260100,260100
705,931,2602,2.0,2.875,0.2281375,0.26994999999999997,0.429925,0.0037500000000000003,51,42051260200,260200
706,932,2603,2.0,3.0,0.18636,0.25523999999999997,0.43187999999999993,0.002,51,42051260300,260300
707,933,2604.01,1.5,3.0625,0.18680000000000002,0.241375,0.26735,0.0025,51,42051260401,260401
708,934,2604.02,1.5,3.0416666666666665,0.18630000000000002,0.1989666666666667,0.23391666666666666,0.0016666666666666668,51,42051260402,260402
709,935,2605,2.5,3.125,0.24317500000000003,0.2687125,0.2266125,0.00125,51,42051260500,260500
710,937,2607,2.75,3.0,0.16465000000000002,0.30965,0.32235,0.01,51,42051260700,260700
711,939,2609,3.5,3.1785714285714284,0.19307142857142856,0.2937571428571429,0.4012571428571428,0.004285714285714286,51,42051260900,260900
712,941,2610,1.0,3.1,0.20716,0.25474,0.30638,0.002,51,42051261000,261000
713,942,2611,1.5,3.0,0.22725999999999996,0.19936,0.41896000000000005,0.0,51,42051261100,261100
714,943,2612,3.0,3.0,0.1864,0.27244999999999997,0.38755,0.01,51,42051261200,261200
715,944,2613,1.0,2.95,0.21597999999999998,0.21806,0.57872,0.004,51,42051261300,261300
716,945,2614,3.0,3.0,0.15095000000000003,0.34885,0.4344,0.01,3,42003261400,261400
717,946,2614.01,3.0,2.75,0.15594285714285713,0.3174428571428572,0.6363285714285716,0.002857142857142857,51,42051261401,261401
718,947,2614.02,3.0,2.8,0.19264,0.35204,0.55342,0.002,51,42051261402,261402
719,948,2615,3.25,3.0,0.19386,0.27288,0.39226,0.006,51,42051261500,261500
720,949,2616,2.0,3.0833333333333335,0.2134666666666667,0.28106666666666663,0.24466666666666667,0.0033333333333333335,51,42051261600,261600
721,950,2617,3.0,3.0,0.2078,0.30870000000000003,0.25920000000000004,0.01,51,42051261700,261700
722,951,2618,3.0,3.0,0.2011666666666667,0.2846666666666667,0.22293333333333334,0.0033333333333333335,51,42051261800,261800
723,954,2620,3.25,3.0,0.16990000000000002,0.33546666666666664,0.37600000000000006,0.01,51,42051262000,262000
724,958,2624,2.0,3.0833333333333335,0.19913333333333336,0.24170000000000003,0.2641333333333334,0.0033333333333333335,51,42051262400,262400
725,959,2625,2.5,3.0,0.19785,0.27265,0.20479999999999998,0.0,51,42051262500,262500
726,960,2626,2.0,3.1666666666666665,0.18506666666666668,0.3031,0.2824333333333333,0.0033333333333333335,51,42051262600,262600
727,961,2627.01,2.0,3.3333333333333335,0.19343333333333335,0.3642666666666667,0.3042,0.0,51,42051262701,262701
728,962,2627.02,2.5,3.25,0.19438333333333335,0.31961666666666666,0.28991666666666666,0.0,51,42051262702,262702
729,963,2628,2.0,3.125,0.17822500000000002,0.218425,0.282625,0.005,51,42051262800,262800
730,964,2629,2.5,2.892857142857143,0.19177142857142856,0.25765714285714286,0.5152571428571429,0.0014285714285714286,51,42051262900,262900
731,966,263.02,2.0,3.5,0.1739,0.39770000000000005,0.2921,0.005,101,42101026302,026302
732,968,2631,2.0,2.9375,0.1459,0.24852500000000002,0.37165000000000004,0.0,51,42051263100,263100
733,969,2632,3.0,3.25,0.1665,0.18515,0.31845,0.0,51,42051263200,263200
734,970,2633,3.0,3.0,0.152625,0.30335,0.41175,0.0025,51,42051263300,263300
735,971,264,1.5,3.5,0.1739,0.39770000000000005,0.2921,0.005,101,42101026400,026400
736,973,266,2.0,3.375,0.16094999999999998,0.39470000000000005,0.47045000000000003,0.0,101,42101026600,026600
737,974,267,1.5,3.375,0.16094999999999998,0.39470000000000005,0.47045000000000003,0.0,101,42101026700,026700
738,975,268,3.5,3.375,0.1445,0.4101,0.45815,0.005,101,42101026800,026800
739,977,27,2.3333333333333335,3.142857142857143,0.1704857142857143,0.38427142857142854,0.3173428571428572,0.0014285714285714286,11,42011002700,002700
740,978,27.01,3.25,4.0,0.1434,0.338025,0.476025,0.005,101,42101002701,002701
741,979,27.02,2.0,3.95,0.15588,0.32696000000000003,0.40522,0.004,101,42101002702,002702
742,980,270,2.5,3.375,0.119875,0.442975,0.41855,0.0075,101,42101027000,027000
743,984,2708,2.0,3.0,0.15095000000000003,0.34885,0.4344,0.01,3,42003270800,270800
744,985,271,2.0,3.375,0.11044999999999999,0.45585,0.4339,0.005,101,42101027100,027100
745,986,2715,3.0,3.0,0.15095000000000003,0.34885,0.4344,0.01,3,42003271500,271500
746,987,272,2.0,3.375,0.11044999999999999,0.45585,0.4339,0.005,101,42101027200,027200
747,991,275,2.0,3.375,0.11044999999999999,0.45585,0.4339,0.005,101,42101027500,027500
748,993,277,4.5,3.3333333333333335,0.1498,0.40740000000000004,0.43933333333333335,0.0033333333333333335,101,42101027700,027700
749,995,279.01,3.0,3.25,0.14395,0.4174,0.38939999999999997,0.005,101,42101027901,027901
750,996,279.02,4.0,3.3333333333333335,0.13966666666666666,0.42073333333333335,0.4027,0.006666666666666667,101,42101027902,027902
751,997,28,2.0,3.2916666666666665,0.1759833333333333,0.3371333333333333,0.2993166666666666,0.0016666666666666666,49,42049002800,002800
752,998,28.01,2.5,4.5,0.11795,0.34875,0.7173499999999999,0.005,101,42101002801,002801
753,999,28.02,2.0,4.5,0.11795,0.34875,0.7173499999999999,0.005,101,42101002802,002802
754,1000,280,5.0,3.1666666666666665,0.1225,0.4402,0.4492,0.01,101,42101028000,028000
755,1001,281,5.0,3.0,0.1182,0.4466,0.45915,0.01,101,42101028100,028100
756,1002,2814,4.5,3.0833333333333335,0.15103333333333335,0.2758333333333333,0.3269666666666667,0.006666666666666667,3,42003281400,281400
757,1003,2815,2.5,3.25,0.15765,0.25529999999999997,0.23349999999999999,0.01,3,42003281500,281500
758,1004,282,4.0,3.25,0.09345,0.47855000000000003,0.35285,0.01,101,42101028200,028200
759,1005,283,5.0,3.0,0.1182,0.4466,0.45915,0.01,101,42101028300,028300
760,1006,284,3.5,3.0833333333333335,0.09860000000000001,0.4725,0.41563333333333335,0.01,101,42101028400,028400
761,1009,287,5.0,3.0,0.08415,0.49234999999999995,0.4349,0.01,101,42101028700,028700
762,1010,288,5.0,3.0,0.08415,0.49234999999999995,0.4349,0.01,101,42101028800,028800
763,1011,289.01,3.0,3.25,0.0678,0.4423,0.3643,0.01,101,42101028901,028901
764,1012,289.02,2.5,3.25,0.0678,0.4423,0.3643,0.01,101,42101028902,028902
765,1013,29,2.2,3.673076923076923,0.17060000000000014,0.3538538461538465,0.3831692307692309,0.0015384615384615382,49,42049002900,002900
766,1017,2904,3.0,2.75,0.14255,0.30410000000000004,0.3872,0.01,3,42003290400,290400
767,1018,291,5.0,3.25,0.0678,0.4423,0.3643,0.01,101,42101029100,029100
768,1022,298,3.0,3.375,0.10290000000000002,0.33835000000000004,0.532,0.005,101,42101029800,029800
769,1023,299,5.0,3.375,0.10290000000000002,0.33835000000000004,0.532,0.005,101,42101029900,029900
